link,type,tool_used,creation_date,language,contributors,openIssues,closedIssues,commits,openPRs,closedPRs,releases,forks,stars,watchers,LOC,size,PL_category,PL_typting
https://github.com/Ed-Fi-Alliance-OSS/Ed-Fi-ODS-AdminApp,SPDX,sbom-tool,2020-05-05T17:37:29Z,C#,17,0,0,2316,0,64,22,15,2,8,"{""C#"": 1655546, ""TSQL"": 1201, ""CSS"": 23986, ""JavaScript"": 65594, ""HTML"": 247932, ""PowerShell"": 122799, ""Shell"": 3567, ""Gherkin"": 12542, ""TypeScript"": 80849, ""Python"": 2552}",9014.0,GPL,static
https://github.com/SovereignCloudStack/cluster-stack-operator,SPDX,bom,2023-05-22T07:28:41Z,Go,12,33,74,303,11,23,8,3,15,4,"{""Go"": 392984, ""Makefile"": 19817, ""Shell"": 34980, ""Dockerfile"": 5892, ""Python"": 10765, ""Smarty"": 5426}",17752.0,GPL,static
https://github.com/hivelocity/cluster-api-provider-hivelocity,SPDX,bom,2022-10-21T14:25:15Z,Go,4,24,18,222,1,13,3,2,8,7,"{""Dockerfile"": 6806, ""Makefile"": 32164, ""Go"": 360640, ""Python"": 31156, ""Shell"": 44432}",21499.0,GPL,static
https://github.com/spdx/spdx-java-rdf-store,SPDX,spdx-maven-plugin,2019-12-06T23:06:03Z,Java,4,1,14,213,1,2,22,4,3,3,"{""Java"": 489298}",547.0,GPL,static
https://github.com/sdbs-uni-p/json-schema-corpus,SPDX,bom,2021-03-26T13:49:23Z,,2,2,0,2,0,0,1,1,6,0,{},24138.0,,
https://github.com/LoremLabs/kudos-for-code-action,SPDX,ort,2023-03-14T14:20:52Z,,3,0,1,61,0,0,15,0,2,1,{},102.0,,
https://github.com/porscheofficial/.github,SPDX,ort,2021-09-21T12:57:50Z,,4,0,2,31,1,1,0,2,2,1,{},491.0,,
https://github.com/axenox/PackageManager,SPDX,bom,2015-11-08T12:24:02Z,PHP,3,0,0,488,0,5,18,4,3,5,"{""PHP"": 173290, ""TSQL"": 715}",513.0,GPL,dynamic
https://github.com/uservers/miniprow,SPDX,bom,2021-03-31T19:57:40Z,Go,4,5,2,137,2,32,0,2,2,1,"{""Dockerfile"": 415, ""Go"": 74860}",188.0,GPL,static
https://github.com/opossum-tool/examples,SPDX,tools-java,2021-09-20T06:27:47Z,Shell,1,0,0,2,0,0,0,1,3,4,"{""Shell"": 1172}",8717.0,DSL,
https://github.com/Ed-Fi-Alliance-OSS/Ed-Fi-AdminAPI,SPDX,sbom-tool,2022-10-18T15:25:53Z,C#,22,0,0,2326,6,39,19,18,2,8,"{""Dockerfile"": 14139, ""Shell"": 8380, ""C#"": 616188, ""PowerShell"": 125959}",7579.0,GPL,static
https://github.com/nydusaccelerator/buildkit,SPDX,tools-golang,2023-01-05T03:50:05Z,Go,223,0,2,4881,8,4,0,4,7,7,"{""Dockerfile"": 38875, ""Makefile"": 935, ""Go"": 2809445, ""Shell"": 36725, ""HCL"": 392, ""Assembly"": 1624}",30410.0,GPL,static
https://github.com/adriandiglio/Demo-for-Microsoft-SBOM-Tool,SPDX,sbom-tool,2019-09-12T20:40:10Z,Python,1,1,0,70,0,0,0,3,3,2,"{""Python"": 1180}",81.0,GPL,dynamic
https://github.com/orenmazor/eks-workshop,SPDX,ort,2023-07-07T15:34:56Z,Java,1,1,0,4,0,0,0,0,2,1,"{""Shell"": 30218, ""Python"": 8615, ""Mustache"": 21624, ""Smarty"": 1799, ""HCL"": 55866, ""Dockerfile"": 4068, ""HTML"": 36592, ""Java"": 556880, ""Go"": 39134, ""JavaScript"": 34407}",1898.0,GPL,static
https://github.com/syspack/pakages,SPDX,bom,2022-05-13T23:45:30Z,Python,1,0,2,45,0,0,4,0,2,2,"{""Dockerfile"": 1773, ""Makefile"": 110, ""Shell"": 1311, ""Python"": 88929}",3565.0,GPL,dynamic
https://github.com/chintal/tendril,SPDX,bom,2015-07-28T20:38:43Z,Python,3,0,17,1035,0,0,0,2,2,1,"{""Python"": 952440, ""TeX"": 77792, ""HTML"": 198137, ""Mako"": 494}",6828.0,GPL,dynamic
https://github.com/earthly/buildkit,SPDX,tools-golang,2023-04-20T19:09:48Z,Go,262,0,0,6176,5,8,0,6,2,4,"{""Dockerfile"": 42768, ""Earthly"": 242, ""Makefile"": 2257, ""Go"": 3175142, ""HCL"": 4560, ""Shell"": 14420, ""Assembly"": 1624, ""Ruby"": 2153}",39859.0,GPL,static
https://github.com/alexethier/utilities,SPDX,ort,2016-09-18T20:37:02Z,Shell,3,0,0,143,0,0,0,0,1,1,"{""Shell"": 86391, ""Python"": 16457, ""Vim Script"": 928}",119.0,DSL,
https://github.com/mybeam/Apache-Beam-,SPDX,bom,2019-05-31T12:05:55Z,Java,296,0,0,21747,11,13,0,5,2,3,"{""Shell"": 212661, ""Dockerfile"": 18497, ""Groovy"": 384827, ""Python"": 5082367, ""Jupyter Notebook"": 54182, ""Go"": 2607808, ""Batchfile"": 3220, ""Java"": 25753277, ""HTML"": 123262, ""ANTLR"": 1597}",77047.0,GPL,static
https://github.com/yirutang/insert-id,SPDX,bom,2019-12-12T01:08:50Z,Java,300,0,0,24635,10,12,0,0,2,1,"{""Shell"": 235061, ""Dockerfile"": 16638, ""Groovy"": 518109, ""Python"": 6191025, ""Jupyter Notebook"": 56365, ""TSQL"": 841, ""Go"": 2683402, ""Java"": 28613343, ""HTML"": 183330, ""ANTLR"": 1597}",82551.0,GPL,static
https://github.com/a0x8o/presto,SPDX,bom,2018-03-19T19:30:26Z,Java,1,0,0,104,33,23,0,0,2,0,"{""Shell"": 777318, ""Java"": 246505477, ""Python"": 62969124, ""Makefile"": 361846, ""Thrift"": 61336, ""HTML"": 334280, ""PLSQL"": 170, ""JavaScript"": 2040269, ""CSS"": 140010, ""ANTLR"": 144626}",151773.0,GPL,static
https://github.com/a0x8o/druid,SPDX,bom,2019-07-17T00:27:22Z,Java,1,0,0,29,90,34,0,0,2,0,"{""Java"": 199195898, ""Shell"": 779028, ""ANTLR"": 91306, ""Dockerfile"": 49924, ""Thrift"": 62339, ""Roff"": 74581, ""Makefile"": 362427, ""TeX"": 470388, ""R"": 17002, ""PostScript"": 5}",148472.0,GPL,static
https://github.com/linagora/Lincompliance,SPDX,ort,2022-01-26T15:32:32Z,CSS,1,0,0,3,0,0,0,0,2,8,"{""Makefile"": 1283, ""Dockerfile"": 9026, ""HTML"": 504, ""TypeScript"": 12520, ""CSS"": 155154, ""Shell"": 401, ""Python"": 22682, ""Prolog"": 2349}",71.0,DSL,
https://github.com/Be-Secure/BeSLab,SPDX,spdx-sbomgenerator,2023-05-04T07:12:45Z,Shell,7,5,2,314,0,3,7,19,31,4,"{""Shell"": 41776, ""Jupyter Notebook"": 8732}",17587.0,DSL,
https://github.com/karuppiah7890/tanzu-framework,SPDX,bom,2021-07-28T07:22:11Z,Go,29,0,0,95,0,0,0,0,1,1,"{""Dockerfile"": 7132, ""Makefile"": 39270, ""Shell"": 23162, ""Go"": 2898889, ""Python"": 6010, ""JavaScript"": 69145, ""TypeScript"": 553896, ""CSS"": 430, ""HTML"": 287237, ""SCSS"": 26871}",121064.0,GPL,static
https://github.com/MaibornWolff/OSSLR,SPDX,spdx-sbomgenerator,2021-08-24T09:45:38Z,TypeScript,8,11,2,223,0,3,0,1,3,6,"{""TypeScript"": 72321, ""Dockerfile"": 569}",911.0,GPL,both
https://github.com/Be-Secure/besecure-ce-env-repo,SPDX,spdx-sbomgenerator,2021-03-17T06:53:45Z,Shell,12,7,7,283,8,52,6,29,28,3,"{""Shell"": 1296426}",357.0,DSL,
https://github.com/aj-stein-nist/oscal-cat,SPDX,bom,2022-07-22T23:18:15Z,TypeScript,4,0,0,75,0,0,0,0,1,0,"{""JavaScript"": 2545, ""TypeScript"": 721751, ""HTML"": 197258, ""SCSS"": 27085, ""Go"": 380}",4751.0,GPL,both
https://github.com/pezra/pretty-printer,SPDX,spdx-maven-plugin,2011-03-30T15:21:38Z,Java,2,0,0,17,0,0,0,3,1,0,"{""JavaScript"": 848, ""Shell"": 2872, ""Java"": 552531}",41469.0,GPL,static
https://github.com/spdx/spdx-java-spreadsheet-store,SPDX,spdx-maven-plugin,2020-05-12T03:20:45Z,Java,4,0,9,131,0,1,18,4,4,4,"{""Java"": 437824}",550.0,GPL,static
https://github.com/Ed-Fi-Alliance-OSS/Ed-Fi-API-Publisher,SPDX,sbom-tool,2021-03-02T19:42:00Z,C#,11,0,0,103,0,9,15,8,1,9,"{""C#"": 730691, ""TSQL"": 90385, ""PowerShell"": 8634, ""Shell"": 643, ""Dockerfile"": 5461}",8235.0,GPL,static
https://github.com/gon1942/git_command,SPDX,sbom-tool,2018-07-04T08:05:08Z,Shell,6,9,2,468,0,14,106,4,1,0,"{""Shell"": 567}",373.0,DSL,
https://github.com/eclipse-sw360/sw360.website.published,SPDX,tools-java,2022-10-05T20:24:17Z,HTML,2,0,0,84,0,0,0,1,1,9,"{""HTML"": 826923, ""JavaScript"": 67342}",66269.0,DSL,
https://github.com/wang-song/scoopMain,SPDX,sbom-tool,2022-09-28T12:53:01Z,Batchfile,0,0,0,18657,0,0,0,1,1,1,"{""Batchfile"": 75840, ""PowerShell"": 10018}",11588.0,DSL,
https://github.com/diegopereiraeng/payments-validation,SPDX,ort,2022-11-25T13:49:49Z,Python,2,0,0,242,59,15,0,14,1,1,"{""Dockerfile"": 4764, ""Java"": 65464, ""Python"": 348068}",26762.0,GPL,dynamic
https://github.com/chris-toenjes-deye/salus-spdx-to-osv,SPDX,tools-java,2022-08-10T12:58:33Z,Java,3,0,1,29,0,0,0,0,1,1,"{""Java"": 135015}",144.0,GPL,static
https://github.com/leoluz/go-experiments,SPDX,bom,2015-02-23T16:22:40Z,Go,1,1,0,58,1,2,0,0,2,1,"{""Go"": 34059}",3503.0,GPL,static
https://github.com/alexander-dev-hub/apache-beam,SPDX,bom,2019-09-11T11:31:07Z,Java,2,0,0,2,12,13,0,3,1,1,"{""Shell"": 228390, ""Dockerfile"": 16194, ""Groovy"": 495247, ""Python"": 5608124, ""Jupyter Notebook"": 54182, ""TSQL"": 841, ""Go"": 2633299, ""Batchfile"": 3220, ""Java"": 27312739, ""HTML"": 180570}",33711.0,GPL,static
https://github.com/RobertKielty/hook-plugin-docker-action,SPDX,bom,2022-07-24T19:46:09Z,Shell,0,0,0,24,0,0,0,0,1,2,"{""Dockerfile"": 146, ""Shell"": 1281}",33347.0,DSL,
https://github.com/espv/beam-plus-wrapper,SPDX,bom,2020-06-05T09:31:48Z,Java,258,0,0,26882,4,11,0,0,1,1,"{""Shell"": 228246, ""Dockerfile"": 11860, ""Groovy"": 171807, ""Python"": 6987923, ""Jupyter Notebook"": 26358, ""Java"": 30407888, ""Go"": 2785286, ""HTML"": 205113, ""ANTLR"": 1598, ""FreeMarker"": 7428}",219760.0,GPL,static
https://github.com/rohankumardubey/beam,SPDX,bom,2021-09-21T06:14:15Z,Java,295,0,0,32994,0,0,0,0,1,1,"{""Shell"": 314966, ""Dockerfile"": 28567, ""Groovy"": 811937, ""Python"": 9093092, ""Jupyter Notebook"": 38999, ""Java"": 36820499, ""Kotlin"": 187679, ""Go"": 3776148, ""ANTLR"": 1598, ""FreeMarker"": 7933}",136598.0,GPL,static
https://github.com/opensbom-generator/sbom-composer,SPDX,tools-golang,2023-03-17T14:16:51Z,Go,5,6,1,44,0,0,0,0,1,3,"{""Go"": 24042}",64.0,GPL,static
https://github.com/anchore/go-logger,SPDX,tools-golang,2022-02-07T18:13:22Z,Go,4,4,0,36,0,1,0,2,2,14,"{""Go"": 31902, ""Makefile"": 3886}",91.0,GPL,static
https://github.com/evhart/counsel,SPDX,bom,2023-03-16T21:40:46Z,Python,1,0,0,3,0,0,0,0,1,1,"{""Dockerfile"": 1305, ""Python"": 29616, ""Jinja"": 671}",204.0,GPL,dynamic
https://github.com/daemon1024/scratchpad-k8s-sig-resource,SPDX,bom,2021-12-04T05:52:10Z,Go,2,0,0,8,0,0,0,0,1,1,"{""Go"": 8238}",116.0,GPL,static
https://github.com/swinslow/spdx-oin,SPDX,tools-golang,2018-12-09T23:15:32Z,Go,1,0,0,10,0,0,0,0,1,2,"{""Go"": 10640}",973.0,GPL,static
https://github.com/dims/k8s-code.appspot.com,SPDX,bom,2018-04-10T13:18:34Z,Python,2,0,0,13,0,2,0,5,1,2,"{""Makefile"": 771, ""Python"": 1042, ""Dockerfile"": 1013, ""Shell"": 714}",23.0,GPL,dynamic
https://github.com/Pranshu021/ansible-role-bes-spdx-generator,SPDX,spdx-sbomgenerator,,,2,2,2,2,2,2,2,0,0,0,{},,,
https://github.com/gon1942/how2github,SPDX,sbom-tool,2023-09-17T13:51:33Z,,1,0,1,104,1,0,0,2,3,1,{},141.0,,
https://github.com/Micronaet/micronaet-sql,SPDX,bom,2015-02-18T08:13:23Z,Python,1,0,0,176,0,0,0,0,0,3,"{""Python"": 253933}",320.0,GPL,dynamic
https://github.com/OKiMaureen/test,SPDX,sbom-tool,2019-03-21T13:39:25Z,Dockerfile,3,34,10,1033,70,15,428,5,0,0,"{""Shell"": 169, ""Dockerfile"": 294, ""Java"": 127}",4548.0,DSL,
https://github.com/echapmanFromBunnings/medium-sbom,SPDX,sbom-tool,2022-08-13T21:50:08Z,C#,2,0,0,6,0,0,2,0,0,1,"{""C#"": 1702}",11.0,GPL,static
https://github.com/Ed-Fi-Alliance-OSS/Ed-Fi-Compatibility-Libraries,SPDX,sbom-tool,2022-12-08T22:05:30Z,C#,7,0,0,19,0,1,4,3,0,7,"{""C#"": 65970}",67.0,GPL,static
https://github.com/dpvreony/net-repo-template,SPDX,sbom-tool,2022-12-03T10:57:53Z,,2,1,0,148,0,0,0,0,0,2,{},161.0,,
https://github.com/Ed-Fi-Alliance-OSS/Ed-Fi-DataImport,SPDX,sbom-tool,2022-10-10T19:05:06Z,C#,15,0,0,123,0,20,14,12,1,5,"{""Shell"": 646, ""C#"": 1834744, ""Python"": 2948, ""JavaScript"": 910422, ""Gherkin"": 5529, ""TypeScript"": 57683, ""HTML"": 190426, ""CSS"": 12278, ""Dockerfile"": 4117, ""PowerShell"": 64498}",3137.0,GPL,static
https://github.com/xjtucoderesearch/UsabilityTest,SPDX,bom,2022-04-16T14:57:17Z,Python,2,0,0,71,0,0,0,1,0,1,"{""Python"": 115168}",272670.0,GPL,dynamic
https://github.com/pombredanne/gitlab.com-hoppr-hoppr-cyclonedx-models,SPDX,bom,2023-01-19T18:45:33Z,Python,6,0,0,144,0,0,0,0,0,1,"{""Python"": 118340, ""Shell"": 1048}",230.0,GPL,dynamic
https://github.com/philipwig/ledcube,SPDX,bom,2021-08-11T16:14:53Z,HTML,1,0,0,46,0,0,1,0,0,1,"{""Tcl"": 105242, ""VHDL"": 179132, ""Python"": 14873, ""Jupyter Notebook"": 75324, ""Makefile"": 7783, ""C"": 1142005, ""SystemVerilog"": 8826, ""Verilog"": 124311, ""HTML"": 3869436, ""GDB"": 130}",168528.0,DSL,
https://github.com/swinslow/peridot-agents,SPDX,tools-golang,2019-01-26T15:29:48Z,Go,1,0,0,11,0,0,0,0,0,1,"{""Go"": 31641, ""Dockerfile"": 254, ""Shell"": 5081}",7840.0,GPL,static
https://github.com/MrWenBo/mescep,SPDX,bom,2017-05-19T14:29:48Z,Java,2,0,0,2,0,0,0,1,0,1,"{""Java"": 4377970, ""CSS"": 23463, ""HTML"": 37813, ""JavaScript"": 22690}",30536.0,GPL,static
https://github.com/goneall/spdx-model-to-java,SPDX,tools-java,2023-07-09T00:34:24Z,Java,3,3,1,80,0,0,0,2,3,1,"{""Java"": 105146}",425.0,GPL,static
https://github.com/gosh-sh/gosh-build-tools,SPDX,bom,2023-03-21T09:19:09Z,Rust,4,0,0,157,0,0,3,0,0,7,"{""Makefile"": 3899, ""Rust"": 114596, ""Dockerfile"": 1715, ""Shell"": 5100}",524.0,GPL,static
https://github.com/06kellyjac/nur-packages,SPDX,bom,2020-12-08T10:21:02Z,Nix,2,0,0,207,3,9,0,0,0,2,"{""Nix"": 18692}",146.0,DSL,
https://github.com/dhercher/beam-old,SPDX,bom,2020-10-09T01:14:56Z,Java,292,0,0,29100,1,0,0,0,0,1,"{""Shell"": 274445, ""Dockerfile"": 24919, ""Groovy"": 631984, ""Python"": 7968229, ""Jupyter Notebook"": 36155, ""Go"": 3257211, ""Java"": 32695172, ""Kotlin"": 155961, ""ANTLR"": 1598, ""FreeMarker"": 7428}",180840.0,GPL,static
https://github.com/OpenTOSCA/license-engine,SPDX,spdx-maven-plugin,2020-11-20T15:21:48Z,Java,2,0,0,41,0,1,0,1,0,22,"{""Dockerfile"": 306, ""Java"": 211701}",205.0,GPL,static
https://github.com/zvr/hub-spdx,SPDX,spdx-maven-plugin,2018-04-24T17:17:46Z,Java,1,0,0,132,0,0,0,0,0,2,"{""Java"": 83102, ""Groovy"": 8176}",238.0,GPL,static
https://github.com/Be-Secure/BeS-dev-kit,SPDX,sbom-tool,2023-03-14T08:42:46Z,Python,4,3,19,81,0,6,7,7,17,2,"{""Python"": 121640}",1089.0,GPL,dynamic
https://github.com/ep-infosec/36_linkedin_beam,SPDX,bom,2022-12-12T14:33:44Z,Java,1,0,0,1,0,0,0,0,0,2,"{""Kotlin"": 195059, ""Groovy"": 213499, ""Dockerfile"": 38821, ""Shell"": 263518, ""Go"": 4648099, ""Java"": 38606982, ""Python"": 9644866, ""Scala"": 1429, ""Dart"": 533534, ""HTML"": 164912}",60035.0,GPL,static
https://github.com/maxhbr/benchmark,SPDX,ort,2017-05-20T15:42:08Z,Shell,2,0,0,33,0,0,0,1,0,2,"{""Shell"": 8902}",4222.0,DSL,
https://github.com/ep-infosec/33_apache_beam,SPDX,bom,2022-12-11T01:16:12Z,Java,1,0,0,1,0,0,0,0,0,2,"{""Kotlin"": 225361, ""Groovy"": 213508, ""Dockerfile"": 53243, ""Shell"": 288563, ""Go"": 5541147, ""Java"": 41409007, ""Python"": 10606549, ""Dart"": 915798, ""HTML"": 185479, ""Scala"": 1429}",76061.0,GPL,static
https://github.com/samuelmoss572/dataflowworkshop,SPDX,bom,2019-08-07T15:07:50Z,Java,292,0,0,22614,11,13,0,0,0,1,"{""Shell"": 223744, ""Dockerfile"": 19656, ""Groovy"": 495165, ""Python"": 5433084, ""Jupyter Notebook"": 54182, ""TSQL"": 841, ""Go"": 2625869, ""Batchfile"": 3220, ""Java"": 26548525, ""HTML"": 179943}",78588.0,GPL,static
https://github.com/kolaczyn/typescript-template,SPDX,sbom-tool,2022-08-27T08:24:40Z,TypeScript,2,0,2,68,0,27,0,0,0,0,"{""Dockerfile"": 374, ""TypeScript"": 670, ""Shell"": 69}",313.0,GPL,both
https://github.com/williamfzc/sbom-rule-diff,SPDX,tools-python,2023-08-27T13:22:06Z,Python,1,0,0,2,0,0,0,0,0,2,"{""Python"": 2454}",4.0,GPL,dynamic
https://github.com/gridgentoo/uber-kubernetes-test-infra,SPDX,bom,2023-03-01T10:39:59Z,Go,361,0,0,51783,0,0,0,0,0,1,"{""Dockerfile"": 38992, ""Shell"": 369185, ""Makefile"": 44261, ""Python"": 743163, ""HCL"": 3593, ""Jinja"": 7912, ""Go"": 9024658, ""Jsonnet"": 77541, ""JavaScript"": 55688, ""HTML"": 81976}",120160.0,GPL,static
https://github.com/mmogylenko/rules_deb_packages,SPDX,tools-golang,2023-06-09T20:44:51Z,Go,0,1,0,2,0,0,2,0,0,1,"{""Starlark"": 51420, ""Go"": 62882}",34.0,GPL,static
https://github.com/opossum-tool/opossum.lib.py,SPDX,tools-python,2023-03-06T12:34:09Z,Python,12,16,67,690,2,17,4,7,1,3,"{""Python"": 268704}",1661.0,GPL,dynamic
https://github.com/MadhavJivrajani/owners-counts,SPDX,bom,2023-03-20T16:23:57Z,Go,1,0,0,5,0,0,0,0,0,2,"{""Go"": 17216}",45.0,GPL,static
https://github.com/Prow-Cluster-Bot/prow-config,SPDX,bom,2023-04-07T09:39:23Z,Jsonnet,1,0,0,15,0,0,0,1,0,0,"{""Makefile"": 6889, ""Go"": 907, ""Jsonnet"": 77541, ""Shell"": 719}",1177.0,DSL,
https://github.com/Be-Secure/ansible-role-oah-beslab,SPDX,spdx-sbomgenerator,2023-08-08T05:53:57Z,,1,0,0,2,0,0,0,1,0,2,{},13.0,,
https://github.com/actions-marketplace-validations/philips-software_post-to-medium-action,SPDX,sbom-tool,2023-03-07T04:13:55Z,C#,3,0,0,57,0,0,0,0,0,0,"{""Dockerfile"": 730, ""C#"": 45702, ""Makefile"": 1050}",108.0,GPL,static
https://github.com/fullsushidev/qmstr-1,SPDX,tools-golang,2020-12-09T15:40:11Z,Go,9,0,0,1206,0,0,0,0,0,0,"{""Makefile"": 4431, ""Go"": 653920, ""Shell"": 3146, ""Dockerfile"": 10886, ""Java"": 192548, ""Python"": 44689, ""HTML"": 3429, ""CSS"": 3948}",15721.0,GPL,static
https://github.com/Exynos-AOSP-Master/android_build,SPDX,tools-golang,2023-07-24T17:55:29Z,Makefile,236,0,0,85435,0,0,0,0,0,0,"{""Makefile"": 1904797, ""Shell"": 123202, ""Starlark"": 6285, ""HTML"": 45172, ""Python"": 1654920, ""C"": 33018, ""Rust"": 103695, ""C++"": 161346, ""Java"": 251357, ""Go"": 820376}",92430.0,DSL,
https://github.com/AOSP-14-RMX2020/platform_build,SPDX,tools-golang,2023-07-29T05:40:08Z,Makefile,245,0,0,99243,0,0,0,0,0,0,"{""Makefile"": 1943918, ""Shell"": 116338, ""Starlark"": 1832, ""HTML"": 45172, ""Python"": 1787170, ""C"": 30594, ""Java"": 269213, ""C++"": 226213, ""Go"": 843240, ""Dockerfile"": 1216}",100236.0,DSL,
https://github.com/project-stacker/stacker-bom,SPDX,tools-golang,2023-02-09T19:02:46Z,Go,1,0,0,38,5,27,7,1,0,1,"{""Makefile"": 2786, ""Go"": 57944, ""Shell"": 7400}",232.0,GPL,static
https://github.com/mluker/artifact-signing,SPDX,sbom-tool,2022-11-17T19:47:55Z,Shell,1,0,0,15,0,0,0,0,0,1,"{""Dockerfile"": 3497, ""Shell"": 5720, ""Go"": 576}",1114.0,DSL,
https://github.com/mluker/secure-supply-chain,SPDX,sbom-tool,2023-02-24T16:29:47Z,Shell,1,0,0,8,0,0,0,0,0,1,"{""Dockerfile"": 1074, ""Shell"": 1373}",6.0,DSL,
https://github.com/ds2/docker-templates,SPDX,sbom-tool,2019-02-28T13:14:28Z,Dockerfile,5,1,1,478,11,152,0,0,0,1,"{""Dockerfile"": 17204, ""Shell"": 16251, ""TeX"": 858}",63623.0,DSL,
https://github.com/sethmlarson/cpython-sbom,SPDX,tools-python,2023-08-30T21:40:14Z,Python,2,0,6,11,0,1,0,2,7,2,"{""Python"": 18184}",2448.0,GPL,dynamic
https://github.com/MHarmony/mharmony.io,SPDX,sbom-tool,2022-10-24T19:49:38Z,TypeScript,1,0,0,17,0,0,2,0,0,1,{},,GPL,both
https://github.com/yuuki1967/https-gintro-to-dotnet-web-dev,SPDX,sbom-tool,2023-07-04T13:35:53Z,C#,11,0,0,106,0,0,0,0,0,1,"{""HTML"": 24581, ""C#"": 25561, ""CSS"": 20146, ""JavaScript"": 452}",2060.0,GPL,static
https://github.com/swinslow/cncf-exceptions-maker,SPDX,tools-golang,2019-11-01T17:16:44Z,Go,1,1,0,2,0,0,0,0,0,1,"{""Go"": 11154}",12.0,GPL,static
https://github.com/aasim/Sample2,SPDX,sbom-tool,2020-12-04T21:35:57Z,,1,0,0,15,0,0,0,0,0,1,{},24.0,,
https://github.com/cuiyeshuai/cilium,SPDX,bom,2023-05-11T14:47:15Z,Go,385,0,0,23197,0,0,0,0,1,1,"{""TeX"": 416, ""Lua"": 1757, ""Shell"": 374264, ""Makefile"": 72981, ""Go"": 12595483, ""C"": 1382330, ""Dockerfile"": 26159, ""Python"": 12674, ""SmPL"": 11043, ""Smarty"": 18726}",207706.0,GPL,static
https://github.com/Be-Secure/ansible-role-oah-sbomGenerator,SPDX,spdx-sbomgenerator,2022-09-08T15:52:46Z,,2,0,0,5,0,1,0,3,0,1,{},8.0,,
https://github.com/spidernet-io/rocktemplate,SPDX,bom,2022-10-12T13:24:15Z,Go,3,427,44,564,11,253,3,1,0,1,"{""Shell"": 34965, ""Go"": 87121, ""Makefile"": 28219, ""Smarty"": 5046, ""Dockerfile"": 5909}",20198.0,GPL,static
https://github.com/DoktorLenz/anmelde-tool,SPDX,ort,2023-03-10T15:42:08Z,Java,3,2,26,1298,4,89,0,0,0,1,"{""Java"": 198430, ""Dockerfile"": 712, ""Shell"": 670, ""HTML"": 5642, ""JavaScript"": 1523, ""TypeScript"": 47533, ""SCSS"": 1738}",32585.0,GPL,static
https://github.com/midokura/gha-devops,SPDX,bom,2022-04-12T08:38:19Z,Python,6,0,18,22,0,18,1,1,1,24,{},,GPL,dynamic
https://github.com/LLNL/Surfactant,SPDX,tools-python,2023-06-27T18:03:31Z,Python,24,48,81,580,8,19,3,18,29,5,"{""Python"": 544622, ""C#"": 719, ""Java"": 309, ""C++"": 506, ""CMake"": 726, ""HTML"": 31347}",2346.0,GPL,dynamic
https://github.com/spdx/spdx-testbed,SPDX,Spdx-Java-Library,2022-09-08T14:28:31Z,Java,4,16,11,130,0,0,0,1,2,7,"{""Java"": 115899, ""Python"": 23989, ""Shell"": 1811}",601.0,GPL,static
https://github.com/NodeSecure/licenses-conformance,SPDX,spdx-maven-plugin,2021-08-30T20:47:45Z,TypeScript,7,0,5,75,0,34,4,1,1,1,"{""JavaScript"": 1299, ""TypeScript"": 108099}",330.0,GPL,both
https://github.com/xsm110/Beam15.0,SPDX,bom,2019-08-26T09:56:51Z,Java,292,0,0,22855,12,13,0,0,0,0,"{""Shell"": 226743, ""Dockerfile"": 19656, ""Groovy"": 486649, ""Python"": 5546719, ""Jupyter Notebook"": 54182, ""TSQL"": 841, ""Go"": 2630092, ""Batchfile"": 3220, ""Java"": 27158465, ""HTML"": 181621}",79097.0,GPL,static
https://github.com/moleske/geode-protobuf,SPDX,spdx-maven-plugin,2021-05-05T22:59:53Z,Java,2,0,0,61,17,95,0,1,0,2,"{""Groovy"": 29400, ""Java"": 711448}",397.0,GPL,static
