tool_used,about,link,projectCategory,tags,licence,stars,watchers,forks,releases,latestRelease,packages,usedBy,contributors,openIssues,closedIssues,openPRs,closedPRs,commits,programmingLanguage
bom,Apache Beam is a unified programming model for Batch and Streaming data processing.,https://github.com/apache/beam,[],"['python', 'java', 'golang', 'streaming', 'sql', 'big-data', 'beam', 'batch']",,72000,259,4000,33,Beam 2.50.0 release,0,,1136,4131,1908,123,22474,"40,491",Java
bom,"A high-throughput, distributed, publish-subscribe messaging system",https://github.com/a0x8o/kafka,[],[],,58,5,170,,,0,,11,16,7,23,9,"1,216",Java
bom,,https://github.com/espv/beam-plus-wrapper,[],[],Apache-2.0 license,1,2,0,,,0,,2,0,0,4,18,"26,882",Java
bom,,https://github.com/dhercher/beam-old,[],[],Apache-2.0 license,0,1,0,,,0,,677,0,0,1,0,"29,100",Java
bom,Unified programming model to create a data processing pipelines for batch and streaming models,https://github.com/a0x8o/beam,[],[],,9,3,3,,,0,,19,0,0,74,53,909,Python
bom,Initial fork of https://github.com/apache/beam/tree/master/sdks/typescript,https://github.com/robertwb/beam-javascript,[],[],,7,6,7,,,0,,901,0,0,0,16,"35,634",Java
bom,,https://github.com/ep-infosec/36_linkedin_beam,[],[],,0,2,0,,,0,,,0,0,0,0,1,Java
bom,,https://github.com/ep-infosec/33_apache_beam,[],[],,0,2,0,,,0,,,0,0,0,0,1,Java
bom,Apache Beam 中文官方网站的文档,https://github.com/mybeam/Apache-Beam-,[],[],Apache-2.0 license,2,5,5,,,0,,439,0,0,11,13,"21,747",Java
bom,"Schema-free SQL for Hadoop, NoSQL and Cloud Storage",https://github.com/a0x8o/drill,[],[],Apache-2.0 license,5,1,2,,,0,,4,0,0,15,14,334,Java
bom,,https://github.com/yirutang/insert-id,[],[],Apache-2.0 license,2,2,0,,,0,,535,0,0,10,14,"24,635",Java
bom,Distributed SQL query engine for big data https://prestodb.io,https://github.com/a0x8o/presto,[],[],Apache-2.0 license,2,1,0,,,0,,3,0,0,33,23,103,Java
bom,Apache Druid (Incubating) - Column oriented distributed data store ideal for powering interactive applications,https://github.com/a0x8o/druid,[],[],Apache-2.0 license,2,1,0,,,0,,2,0,0,90,34,29,Java
bom,,https://github.com/samuelmoss572/dataflowworkshop,[],[],Apache-2.0 license,0,2,0,,,0,,469,0,0,11,13,"22,614",Java
bom,,https://github.com/alexander-dev-hub/apache-beam,[],[],Apache-2.0 license,1,2,3,,,0,,2,0,0,12,13,2,Java
bom,Beam15.0研究,https://github.com/xsm110/Beam15.0,[],[],Apache-2.0 license,0,1,0,,,0,,475,0,0,12,13,"22,855",Java
bom,"Apache Beam is a unified model for defining both batch and streaming data-parallel processing pipelines, as well as a set of language-specific SDKs for constructing pipelines and Runners for executing them on distributed processing backends, including Apache Apex, Apache Flink, Apache Spark, Google Cloud Dataflow and Hazelcast Jet.",https://github.com/pstoerchli/Apache-Beam,[],[],Apache-2.0 license,0,1,0,,,0,,567,0,0,9,13,"25,959",Java
bom,,https://github.com/gimral/beam,[],[],Apache-2.0 license,0,1,0,,,0,,92,0,0,0,0,"26,555",Java
bom,Various transforms implemented in apache beam,https://github.com/ManishShetty1/ApacheBeam-Learning,[],[],Apache-2.0 license,0,2,0,,,0,,,0,0,0,0,2,Java
bom,Repo to demonstrate the pr-bot working,https://github.com/damccorm/beam-pr-bot-demo,[],[],,0,2,0,,,0,,,0,0,4,9,45,Java
bom,,https://github.com/ashishramtri/Apache-Beam,[],[],Apache-2.0 license,0,1,0,,,0,,759,0,0,0,0,"31,647",Java
bom,,https://github.com/rohankumardubey/beam,[],[],,1,1,0,,,0,,817,0,0,0,0,"32,994",Java
bom,,https://github.com/slavachernyak/beam2,[],[],,0,1,0,,,0,,841,0,0,0,0,"33,593",Java
bom,,https://github.com/slavachernyak/beam3,[],[],,0,1,0,,,0,,841,0,0,0,0,"33,599",Java
bom,,https://github.com/test-action-felix-pelaez/beam,[],[],,0,0,0,,,0,,847,0,0,0,0,"33,679",Java
bom,,https://github.com/gheniabla/beam,[],[],,0,1,0,,,0,,858,0,0,0,0,"34,046",Java
bom,,https://github.com/rohankumardubey/Apache-beam,[],[],,0,1,0,,,0,,879,0,0,0,0,"34,796",Java
bom,GitLab CE Mirror | Please open new issues in our issue tracker on GitLab.com,https://github.com/gitlabhq/gitlabhq,[],"['ruby', 'rails', 'gitlab']",View license,234000,977,58000,,,0,,1969,13,3609,13,3609,"111,285",Ruby
bom,scanner detecting the use of JavaScript libraries with known vulnerabilities. Can also generate an SBOM of the libraries it finds.,https://github.com/RetireJS/retire.js,[],"['javascript', 'chrome-extension', 'security', 'scanner', 'grunt-plugins', 'firefox-extension', 'build-tool', 'vulnerabilities', 'software-composition-analysis', 'vulnerable-libraries', 'insecure-libraries', 'sbom', 'sbom-generator', 'sbom-tool']",,34000,87,430,11,4.3.3,0,65000,95,2,230,0,186,844,JavaScript
bom,"OASIS TC Open Repository: Development and maintenance of JADN (JSON Abstract Data Notation), a JSON document format for defining abstract schemas.",https://github.com/oasis-open/openc2-jadn-software,[],[],Apache-2.0 license,8,9,12,,,0,,6,1,0,0,35,139,Python
bom,"OWASP dep-scan is an open-source security audit based on known vulnerabilities and advisories for project dependencies. Supports both local repos and container images. Integrates with various CI environments such as Azure Pipelines, CircleCI, and Google CloudBuild. No server is required!",https://github.com/owasp-dep-scan/dep-scan,[],"['docker', 'security-audit', 'containers', 'dependency-analysis', 'vex', 'compliance', 'cve', 'sca', 'vulnerability-scanners', 'security-tools', 'devsecops', 'sbom', 'cyclonedx', 'risk-audit', 'dependency-audit']",,435,12,68,74,Release v4.2.8,2,,8,36,45,1,46,263,Python
bom,,https://github.com/coderpatros/jsonschema.net-validation-repro,[],[],,0,2,0,,,0,,,0,0,0,0,2,C#
bom,"Corpus of over 80thousand JSON Schema documents, collected from open source GitHub repositories.",https://github.com/sdbs-uni-p/json-schema-corpus,[],[],Apache-2.0 license,2,1,1,1,JSON Schema Corpus Release 07/2021,0,,2,2,0,0,0,2,
bom,Cryptography Bill of Materials,https://github.com/IBM/CBOM,[],[],Apache-2.0 license,35,9,4,1,1.4-cbom-1.0,0,,4,8,13,1,13,7,
bom,CycloneDX SBOM Model and Utils for Creating and Validating BOMs,https://github.com/CycloneDX/cyclonedx-core-java,[],"['owasp', 'bom', 'vex', 'spdx', 'bill-of-materials', 'software-bill-of-materials', 'purl', 'package-url', 'sbom', 'cyclonedx', 'obom', 'mbom', 'saasbom']",Apache-2.0 license,57,6,47,,,0,,25,21,41,10,257,938,Java
bom,Simple python library for building docker images.,https://github.com/containerbuildsystem/atomic-reactor,[],[],BSD-3-Clause license,131,13,65,109,4.10.0,0,,51,8,265,5,1805,"3,296",Python
bom,Counsel - A tool for monitoring and notifying the vulnerabilities of docker containers.,https://github.com/evhart/counsel,[],[],MIT license,1,1,0,,,0,,,0,0,0,0,3,Python
bom,"ScanCode.io is a server to script and automate software composition analysis pipelines with ScanPipe pipelines. This project is sponsored by NLnet project https://nlnet.nl/project/vulnerabilitydatabase/ Google Summer of Code, nexB and others generous sponsors!",https://github.com/nexB/scancode.io,[],"['docker', 'open-source', 'virtual-machine', 'vulnerabilities', 'license', 'spdx', 'sca', 'scancode', 'software-composition-analysis', 'purl', 'package-url', 'cyclonedx', 'foss-compliance']",Apache-2.0 license,81,14,79,32,v32.6.0,,,15,194,407,7,321,766,Python
bom,Apache solr website,https://github.com/apache/solr-site,[],"['website', 'solr', 'apache', 'pelican']",Apache-2.0 license,10,27,23,,,0,,69,2,92,2,92,"1,890",HTML
bom,,https://github.com/dm-kat/manual-clone,[],[],View license,0,1,0,,,0,,3084,0,0,0,0,"298,408",Ruby
bom,Git service of Akashic. Based on Gitlab,https://github.com/CSU-OSA/Akashic-git,[],[],View license,0,0,0,,,0,,3138,0,0,0,0,"308,770",Ruby
bom,"DC metro map and train status indicator, but on PCB (aka Washington Metro Area Transistor Authority)",https://github.com/LArkema/dctransistor-project,[],[],,18,4,0,36,1.0.7,,,,0,1,0,0,321,C++
bom,Workflow Engine for Kubernetes,https://github.com/argoproj/argo-workflows,[],"['kubernetes', 'workflow', 'machine-learning', 'airflow', 'workflow-engine', 'cncf', 'pipelines', 'data-engineering', 'argo', 'k8s', 'cloud-native', 'batch-processing', 'hacktoberfest', 'dag', 'gitops', 'mlops', 'knative', 'argo-workflows']",Apache-2.0 license,135000,202,29000,267,v3.4.11,1,128,770,851,4504,46,5488,"4,724",Go
bom,A Chaos Engineering Platform for Kubernetes.,https://github.com/chaos-mesh/chaos-mesh,[],"['kubernetes', 'golang', 'microservices', 'site-reliability-engineering', 'cncf', 'chaos', 'operator', 'cloud-native', 'fault-injection', 'hacktoberfest', 'chaos-testing', 'chaos-engineering', 'chaos-experiments', 'chaos-mesh']",Apache-2.0 license,6000,128,748,68,v2.6.2,8,50,178,338,1169,16,2485,"1,739",Go
bom,Kubernetes-native platform to run massively parallel data/streaming jobs,https://github.com/numaproj/numaflow,[],"['kubernetes', 'pipeline', 'stream-processing', 'map-reduce', 'k8s', 'data-processing', 'hacktoberfest']",Apache-2.0 license,474,14,53,29,v0.10.1,0,5,28,92,301,5,680,588,Go
bom,Declarative continuous deployment for Kubernetes.,https://github.com/argoproj/argo-cd,[],"['docker', 'kubernetes', 'devops', 'pipeline', 'continuous-delivery', 'cd', 'helm', 'continuous-deployment', 'ci-cd', 'argo', 'cicd', 'hacktoberfest', 'gitops', 'ksonnet', 'argo-cd']",Apache-2.0 license,142000,192,42000,323,v2.8.4,1,86,1113,2612,4061,375,7055,"5,887",Go
bom,,https://github.com/puerco/supply-chain-demo,[],[],Apache-2.0 license,3,3,0,,,1,,2,0,0,0,0,21,Go
bom,Lightweight clone of Prow that runs on GitHub actions,https://github.com/uservers/miniprow,[],[],Apache-2.0 license,2,2,2,,,2,,4,4,2,6,48,109,Go
bom,,https://github.com/adobe/aepsdk-commons,[],[],Apache-2.0 license,0,12,4,4,bom-2.4.1,0,,3,0,2,0,17,34,Makefile
bom,,https://github.com/yaga1183/argo,[],[],Apache-2.0 license,0,1,0,,,0,,186,0,0,0,0,"1,025",Go
bom,OSCAL Content Authoring Tool,https://github.com/aj-stein-nist/oscal-cat,[],[],,1,0,0,,,0,,,0,0,0,0,75,TypeScript
bom,,https://github.com/Chuchodavids/testignore,[],[],Apache-2.0 license,0,1,0,,,0,,810,0,0,0,0,"4,684",Go
bom,,https://github.com/34fathombelow/cosign_test,[],[],Apache-2.0 license,0,2,0,13,v3.1.0,1,,2,0,0,3,63,30,Go
bom,Progressive Delivery for Kubernetes,https://github.com/argoproj/argo-rollouts,[],"['kubernetes', 'canary', 'deployments', 'experiments', 'hacktoberfest', 'bluegreen', 'gitops', 'progressive-delivery', 'argoproj', 'argo-rollouts']",Apache-2.0 license,22000,35,684,61,v1.6.0,2,,218,272,752,45,1741,"1,447",Go
bom,Event-driven automation framework,https://github.com/argoproj/argo-events,[],"['kubernetes', 'pipelines', 'event-driven', 'argo', 'cloud-native', 'workflows', 'automation-framework', 'triggers', 'event-source', 'workflow-automation', 'cloudevents', 'eventing-framework']",Apache-2.0 license,21000,35,684,64,v1.8.1,0,73,250,112,855,5,1680,"1,452",Go
bom,,https://github.com/sftfjugg/argo-rollouts,[],[],Apache-2.0 license,0,1,0,,,0,,185,0,0,0,0,"1,252",Go
bom,list of kubernetes manifests,https://github.com/248-sh/kubernetes-manifests,[],"['kubernetes', 'helm', 'manifests', 'kustomize']",MIT license,0,0,0,,,0,,,0,0,0,0,72,Go
bom,,https://github.com/blevinson/argo-workflows,[],[],Apache-2.0 license,0,1,0,,,0,,618,0,0,25,52,"3,905",Go
bom,,https://github.com/ns-it-safadi/argocd-apps-tests,[],[],Apache-2.0 license,0,1,0,,,0,,1056,0,0,26,70,"5,727",Go
bom,,https://github.com/Githubaction1/Githubactions_demo1,[],[],Apache-2.0 license,0,0,0,,,0,,,0,0,1,0,1,Go
bom,golang learning repo,https://github.com/leoluz/go-experiments,[],[],,1,2,0,,,0,,,1,0,1,2,58,Go
bom,Examples and proof-of-concept for Software Bill of Materials (SBOM) code & data,https://github.com/CERTCC/SBOM,[],"['bill-of-materials', 'sbom', 'sbom-generator']",MIT license,47,12,14,,,0,,2,4,10,0,2,46,JavaScript
bom,helm chart repository server,https://github.com/helm/chartmuseum,[],"['kubernetes', 'charts', 'helm', 'chartmuseum']",Apache-2.0 license,33000,58,378,36,ChartMuseum v0.16.0,1,,78,92,259,9,362,633,Go
bom,,https://github.com/IHGMarketplace/Copado_MP,[],[],,0,1,0,,,0,,,0,0,0,5,103,Apex
bom,,https://github.com/metoro-io/cri-o,[],[],Apache-2.0 license,0,0,0,,,0,,79,0,0,15,11,"7,507",Go
bom,,https://github.com/adityamillind98/chartmuseum,[],[],Apache-2.0 license,0,2,0,,,0,,72,0,0,5,4,610,Go
bom,XML Schema for the Software Package Documentation Exchange (SPDX) Format,https://github.com/mil-oss/spdx-xsd,[],[],View license,7,10,3,,,0,,2,0,3,0,2,122,XSLT
bom,Tanzu Framework,https://github.com/karuppiah7890/tanzu-framework,[],[],Apache-2.0 license,1,2,0,,,0,,,0,0,0,0,95,Go
bom,Tanzu Framework,https://github.com/navidshaikh/tanzu-framework-p,[],[],Apache-2.0 license,0,1,0,,,0,,,1,0,1,0,267,Go
bom,Tanzu Framework,https://github.com/vuil/tanzu-framework-bak,[],[],Apache-2.0 license,0,1,0,,,0,,,0,1,0,1,290,Go
bom,Tanzu Framework,https://github.com/tenczar/tanzu-framework-bck,[],[],Apache-2.0 license,0,0,0,,,0,,,0,0,0,0,310,Go
bom,Tanzu Framework,https://github.com/imikushin/tanzu-framework-old,[],[],Apache-2.0 license,0,1,0,,,0,,47,0,0,0,0,432,Go
ort,,https://github.com/Semalab/agent,[],[],MPL-2.0 license,0,2,0,2,v0.0.2,0,,2,0,0,0,10,73,Python
ort,my Linux Configuration,https://github.com/maxhbr/myconfig,[],"['linux', 'dotfiles', 'zsh', 'nix', 'emacs', 'nixos', 'configuration', 'xmonad', 'reproducibility', 'neo2']",MIT license,26,3,12,,,0,,52,15,16,0,11,"6,617",Shell
ort,Is moved to https://github.com/maxhbr/myconfig/tree/master/flakes/license-compliance-toolbox,https://github.com/hesa/license-compliance-toolbox,[],[],MIT license,0,0,0,,,0,,,0,0,0,0,63,Shell
ort,Solicitor is a tool enabling management of licenses of software dependencies,https://github.com/devonfw/solicitor,[],['asset-solicitor'],Apache-2.0 license,17,7,17,19,Release v1.13.0,0,,12,11,78,1,112,247,Java
ort,Generates SPDX bill-of-material files from a package input and license scan,https://github.com/philips-software/spdx-builder,[],"['bom', 'hacktoberfest', 'software-bill-of-materials', 'license-scanning-framework']",,11,2,6,18,v0.9.4 - Sign build artifacts,0,,5,8,10,7,235,609,Java
ort,SPDX License Expressions in Rust,https://github.com/doubleopen-project/spdx-expression,[],[],,0,2,0,,,0,,,0,0,0,4,38,Rust
ort,Sample scan files for testing DefectDojo imports,https://github.com/DefectDojo/sample-scan-files,[],"['security', 'scans', 'appsec']",MIT license,66,17,117,,,0,,42,0,4,0,75,189,HTML
ort,"My dotfiles (configurations and settings) for shells, text editors and other terminal programs, plus a collection of scripts.",https://github.com/dmitmel/dotfiles,[],[],MIT license,66,7,7,,,0,,2,0,1,0,17,"1,005",Lua
ort,Code and models for the machine learning used in Privacy Pioneer,https://github.com/privacy-tech-lab/privacy-pioneer-machine-learning,[],"['machine-learning', 'privacy', 'privacy-enhancing-technologies', 'privacy-protection', 'privacy-tools', 'privacy-tech', 'privacy-pioneer']",MIT license,5,9,1,,,0,,2,1,9,0,6,31,Jupyter
ort,vim configuration - Optimized for azerty keyboard layout,https://github.com/frazrepo/vimrc,[],[],,5,1,1,1,vim-neovim,0,,,0,0,1,5,"1,107",Vim
ort,Proyecto Gimnasio usando Spring Boot,https://github.com/MarcoBeltran97/Gimnasio-SpringBoot,[],[],,0,1,0,,,0,,,0,0,0,0,34,JavaScript
ort,https://harness.atlassian.net/browse/SEC-1416,https://github.com/wings-software/platform-demo2,[],[],,3,3,44,,,0,,3,0,0,604,67,26,CSS
ort,,https://github.com/danf425/jhttp_isolated,[],[],,3,1,13,22,k8s-gitops-v1.3,0,,,0,0,6,138,54,Python
ort,,https://github.com/diegopereiraeng/banking-cv-ff-demo,[],[],,0,2,8,,,0,,,0,0,14,1,288,Python
ort,,https://github.com/wings-software/payment-service,[],[],,3,2,25,,,0,,7,0,0,0,687,812,Python
ort,,https://github.com/diegopereiraeng/payments-validation,[],[],,1,1,13,,,0,,2,0,0,55,22,240,Python
ort,,https://github.com/danf425/jhttp_jpmc,[],[],,0,1,0,,,0,,,0,0,2,1,2,Python
ort,,https://github.com/tsteenbe/sca-sbom-tests,[],[],Apache-2.0 license,0,1,7,,,0,,,0,0,0,0,1,Haskell
ort,,https://github.com/smiyaguchi/dotfiles,[],[],,0,0,0,,,0,,,0,0,0,0,31,Vim
ort,config for vim,https://github.com/JonPV/vimrc,[],[],,0,1,0,,,0,,,0,0,0,0,11,Vim
ort,The lightweight and flexible Cookie Consent Banner,https://github.com/porscheofficial/cookie-consent-banner,[],"['react', 'privacy', 'webcomponents', 'reactjs', 'cookies', 'cookie-consent', 'gdpr', 'stenciljs', 'cookie-consent-banner']",,69,4,6,13,v3.1.5,,9,4,3,14,0,8,120,TypeScript
ort,"The POSP is a one-stop shop for all open-source activities of Porsche AG and subsidiaries, featuring selected projects and providing documentation on our FOSS best practices.",https://github.com/porscheofficial/porscheofficial.github.io,[],[],,6,5,3,,,,,4,3,1,3,15,208,TypeScript
ort,OSPO Landscape,https://github.com/todogroup/ospolandscape,[],"['opensource', 'landscape', 'ospo']",Apache-2.0 license,24,13,35,,,0,,35,3,34,1,138,770,
ort,Fork of famedlysdk to statisfy FurryChat (fork of FluffyChat) needs,https://github.com/innereq/famedlysdk-fork,[],[],AGPL-3.0 license,0,3,0,,,0,,3,0,0,0,0,"1,233",Dart
ort,Pet Project to seamlessly scan a repo for SBOM,https://github.com/vg-leanix/sbom-scan,[],[],Apache-2.0 license,0,1,0,,,0,,,0,0,0,0,21,
ort,,https://github.com/LoremLabs/kudos-for-code-action,[],[],MIT license,2,1,0,9,v1.0.3,0,,3,0,1,0,3,50,
ort,,https://github.com/epam/ai-dial-ci,[],[],Apache-2.0 license,0,9,0,1,0.1.0,0,,,0,0,0,1,14,
ort,Documentation - Eclipse Leda provides a Yocto-based build setup for SDV.EDGE components,https://github.com/eclipse-leda/leda,[],"['automotive', 'vehicle-cloudification', 'software-defined-vehicle']",Apache-2.0 license,13,7,7,,,,,6,3,2,0,63,222,HTML
ort,Convenience scripts for Eclipse Leda quickstart tutorials,https://github.com/eclipse-leda/leda-utils,[],"['eclipse', 'automotive', 'software-defined-vehicle']",Apache-2.0 license,4,2,3,3,Leda-Utils v0.0.3,,,4,6,3,0,43,222,Rust
ort,Public GitHub profile and various reusable documents & GitHub action workflows,https://github.com/porscheofficial/.github,[],[],,2,0,1,,,,1,3,0,0,0,3,26,
ort,Main operatorfabric program,https://github.com/opfab/operatorfabric-core,[],"['platform', 'energy', 'alerting', 'collaboration', 'linux-foundation', 'hypervision']",,32,9,25,54,3.15.2.RELEASE,0,,35,105,1362,19,3573,"6,353",TypeScript
